"","plot","block","subblock","water","fertilization","year","annuals","bare","dead.grass","disturbance","grass","litter","natives","other","other.weeds","total","waps","weeds","sub.block","precip.block","h2o","other.treatment","sp.trt","fert","clip","avena","bro.hordeaceous","bro.madritensis","bro.diandrus","hordeum.sp","lolium","oats","trifolium","centaurea","bro.carinatus","elymus","leymus","lotus","lupinus","nassella","poa","vulpia","bunchgrass","aegilops","taeniatherum","ag.big","ag.small","amsinckia","big.leaf.dandelion","bindweed","cap.bur","con.arv","conyza","epilobium.brach","erodium.moschatum","galium","geranium","gumplant","helianthus","italian.thistle","kickxia.elatine","lactuca.serriola","melilotus","milk.thistle","mustard","orchard.grass","phalaris.sp","redmaid","senecio","tarweed","thistle","tragopogon.porrifolius","unk.thistle","veronica","vicia"
"4762",433,5,1,"wet","high fert",2017,60,0,0,0,NA,35,35,NA,0,110,12.5,NA,1,"C","wet","12","natives+WAPS+annuals","high fert","none",45,12.5,0,0,2.5,0,0,0,0,0,35,0,0,0,0,0,0,0,12.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4763",433,5,1,"wet","high fert",2018,60,0,0,0,0,0,45,NA,0,142.5,12.5,NA,1,"C","wet","12","natives+WAPS+annuals","high fert","none",35,25,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4764",434,5,1,"wet","none",2008,0,0,NA,0,NA,0,102.5,NA,NA,172.5,70,NA,1,"C","wet","14","WAPS+natives","none","none",0,0,0,0,0,0,0,0,0,35,0,0,0,55,0,0,12.5,0,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4765",434,5,1,"wet","none",2009,0,0,NA,0,NA,75,37.5,NA,NA,75,37.5,NA,1,"C","wet","14","WAPS+natives","none","none",0,0,0,0,0,0,0,0,0,12.5,25,0,0,0,0,0,0,0,2.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4766",434,5,1,"wet","none",2010,0,0,NA,0,NA,75,37.5,NA,0,95,57.5,0,1,"C","wet","14","WAPS+natives","none","none",0,0,0,0,0,0,0,0,0,2.5,35,0,0,0,0,0,0,0,12.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4767",434,5,1,"wet","none",2011,0,0,NA,0,NA,0,47.5,NA,0,137.5,90,0,1,"C","wet","14","WAPS+natives","none","none",0,0,0,0,0,0,0,0,0,12.5,35,0,0,0,0,0,0,0,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4768",434,5,1,"wet","none",2012,0,0,NA,0,NA,0,5,NA,0,10,5,0,1,"C","wet","14","WAPS+natives","none","none",0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4769",434,5,1,"wet","none",2013,25,0,NA,0,NA,0,12.5,NA,45,82.5,0,0,1,"C","wet","14","WAPS+natives","none","none",12.5,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"4770",434,5,1,"wet","none",2014,45,0,NA,0,NA,75,0,NA,0,45,0,0,1,"C","wet","14","WAPS+natives","none","none",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4771",434,5,1,"wet","none",2015,110,0,0,0,NA,0,37.5,47.5,0,197.5,2.5,NA,1,"C","wet","14","WAPS+natives","none","none",95,12.5,0,0,0,2.5,0,0,0,25,12.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"4772",434,5,1,"wet","none",2016,37.5,25,0,0,0,75,25,NA,0,165,0,NA,1,"C","wet","14","WAPS+natives","none","none",12.5,25,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4773",434,5,1,"wet","none",2017,27.5,0,0,0,NA,35,65,NA,0,97.5,2.5,NA,1,"C","wet","14","WAPS+natives","none","none",12.5,12.5,0,0,0,2.5,0,0,0,0,65,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"4774",434,5,1,"wet","none",2018,82.5,0,0,0,0,0,65,NA,0,162.5,0,NA,1,"C","wet","14","WAPS+natives","none","none",25,12.5,0,0,0,45,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"4775",435,5,1,"wet","high fert",2008,127.5,0,NA,0,NA,0,27.5,NA,NA,160,5,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",25,25,0,0,0,65,0,12.5,0,12.5,0,0,0,12.5,0,0,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4776",435,5,1,"wet","high fert",2009,62.5,0,NA,0,NA,0,12.5,NA,NA,122.5,47.5,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",25,12.5,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,35,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4777",435,5,1,"wet","high fert",2010,12.5,0,NA,0,NA,95,37.5,NA,0,127.5,77.5,0,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",12.5,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4778",435,5,1,"wet","high fert",2011,37.5,0,NA,0,NA,0,60,NA,0,172.5,75,0,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",12.5,12.5,0,0,0,12.5,0,0,0,2.5,55,0,0,0,2.5,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4779",435,5,1,"wet","high fert",2012,37.5,0,NA,0,NA,45,2.5,NA,0,45,5,0,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",35,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4780",435,5,1,"wet","high fert",2013,55,0,NA,0,NA,0,25,NA,12.5,92.5,0,12.5,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",55,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4781",435,5,1,"wet","high fert",2014,87.5,0,NA,0,NA,0,5,NA,0,92.5,0,0,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",85,2.5,0,0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4782",435,5,1,"wet","high fert",2015,80,25,0,0,NA,0,37.5,5,0,122.5,0,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",55,25,0,0,0,0,0,0,0,0,25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
"4783",435,5,1,"wet","high fert",2016,97.5,0,0,0,0,0,27.5,NA,0,127.5,0,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",85,12.5,0,0,0,0,0,0,0,12.5,2.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4784",435,5,1,"wet","high fert",2017,87.5,0,0,0,NA,0,37.5,NA,0,150,25,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",2.5,85,0,0,0,0,0,0,0,0,35,0,0,0,2.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4785",435,5,1,"wet","high fert",2018,60,0,0,0,0,0,57.5,NA,0,175,57.5,NA,1,"C","wet","10","natives+WAPS+annuals","high fert","fall clipping",12.5,35,0,0,0,12.5,0,0,0,0,55,2.5,0,0,0,0,0,0,55,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4786",436,5,1,"wet","none",2008,137.5,0,NA,0,NA,0,0,NA,NA,217.5,80,NA,1,"C","wet","3","WAPS+annuals","none","none",25,12.5,0,0,0,65,0,35,0,0,0,0,0,0,0,0,0,0,35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4787",436,5,1,"wet","none",2009,5,0,NA,0,NA,75,0,NA,NA,75,70,NA,1,"C","wet","3","WAPS+annuals","none","none",2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4788",436,5,1,"wet","none",2010,37.5,0,NA,0,NA,95,0,NA,0,137.5,100,0,1,"C","wet","3","WAPS+annuals","none","none",12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4789",436,5,1,"wet","none",2011,17.5,0,NA,0,NA,0,0,NA,0,127.5,110,0,1,"C","wet","3","WAPS+annuals","none","none",2.5,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,25,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4790",436,5,1,"wet","none",2012,0,0,NA,0,NA,45,0,NA,0,47.5,47.5,0,1,"C","wet","3","WAPS+annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4791",436,5,1,"wet","none",2013,12.5,0,NA,0,NA,95,0,NA,0,67.5,55,0,1,"C","wet","3","WAPS+annuals","none","none",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4792",436,5,1,"wet","none",2014,27.5,0,NA,0,NA,95,25,NA,0,55,2.5,0,1,"C","wet","3","WAPS+annuals","none","none",25,2.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4793",436,5,1,"wet","none",2015,102.5,35,0,0,NA,0,35,2.5,0,145,5,NA,1,"C","wet","3","WAPS+annuals","none","none",65,35,0,2.5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4794",436,5,1,"wet","none",2016,72.5,0,0,0,0,0,55,NA,0,142.5,15,NA,1,"C","wet","3","WAPS+annuals","none","none",12.5,2.5,0,55,0,2.5,0,0,0,0,0,0,55,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4795",436,5,1,"wet","none",2017,95,0,0,0,NA,35,2.5,NA,0,110,0,NA,1,"C","wet","3","WAPS+annuals","none","none",55,35,0,2.5,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"4796",436,5,1,"wet","none",2018,50,0,0,0,0,75,12.5,NA,0,87.5,0,NA,1,"C","wet","3","WAPS+annuals","none","none",35,12.5,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"4797",437,5,1,"wet","none",2008,62.5,0,NA,0,NA,0,35,NA,NA,217.5,120,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",12.5,12.5,0,0,0,35,0,2.5,0,0,0,0,0,35,0,0,0,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4798",437,5,1,"wet","none",2009,5,0,NA,0,NA,0,2.5,NA,NA,117.5,110,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",2.5,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4799",437,5,1,"wet","none",2010,12.5,0,NA,0,NA,95,25,NA,0,117.5,80,0,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4800",437,5,1,"wet","none",2011,2.5,0,NA,0,NA,0,2.5,NA,0,92.5,87.5,0,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,12.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4801",437,5,1,"wet","none",2012,0,0,NA,0,NA,0,0,NA,0,2.5,2.5,0,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4802",437,5,1,"wet","none",2013,5,0,NA,0,NA,0,77.5,NA,0,82.5,0,0,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",2.5,0,0,0,0,2.5,0,0,0,0,0,0,75,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4803",437,5,1,"wet","none",2014,2.5,0,NA,0,NA,0,112.5,NA,0,117.5,2.5,0,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",0,2.5,0,0,0,0,0,0,0,12.5,2.5,0,85,0,12.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4804",437,5,1,"wet","none",2015,47.5,35,0,0,NA,0,62.5,70,0,205,25,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",12.5,35,0,0,0,0,0,0,0,2.5,0,0,35,12.5,12.5,0,0,0,0,25,0,0,0,0,0,0,0,12.5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0
"4805",437,5,1,"wet","none",2016,37.5,0,0,0,0,0,72.5,NA,0,147.5,37.5,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",0,35,0,0,0,2.5,0,0,0,35,0,0,12.5,0,25,0,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4806",437,5,1,"wet","none",2017,15,25,0,0,NA,25,25,NA,0,80,37.5,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",12.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,25,0,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"4807",437,5,1,"wet","none",2018,40,35,0,12.5,0,0,35,NA,0,92.5,15,NA,1,"C","wet","8","natives+WAPS+annuals","none","spring clipping",12.5,25,0,0,0,2.5,0,0,0,0,0,0,0,0,35,0,0,0,2.5,12.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4808",438,5,1,"wet","none",2008,42.5,0,NA,0,NA,0,0,NA,NA,162.5,120,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",25,2.5,0,0,0,2.5,0,12.5,0,0,0,0,0,0,0,0,0,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4809",438,5,1,"wet","none",2009,15,0,NA,0,NA,0,0,NA,NA,115,100,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",12.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4810",438,5,1,"wet","none",2010,77.5,0,NA,0,NA,0,0,NA,0,197.5,120,0,1,"C","wet","2","WAPS+annuals","none","spring clipping",12.5,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,35,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4811",438,5,1,"wet","none",2011,5,0,NA,0,NA,0,0,NA,0,72.5,67.5,0,1,"C","wet","2","WAPS+annuals","none","spring clipping",2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4812",438,5,1,"wet","none",2012,0,0,NA,0,NA,0,0,NA,0,2.5,2.5,0,1,"C","wet","2","WAPS+annuals","none","spring clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4813",438,5,1,"wet","none",2013,12.5,0,NA,0,NA,95,0,NA,45,57.5,0,45,1,"C","wet","2","WAPS+annuals","none","spring clipping",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4814",438,5,1,"wet","none",2014,2.5,0,NA,0,NA,0,75,NA,0,80,2.5,0,1,"C","wet","2","WAPS+annuals","none","spring clipping",2.5,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4815",438,5,1,"wet","none",2015,57.5,35,0,0,NA,0,70,155,0,282.5,0,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",2.5,0,0,0,0,0,0,55,0,0,0,2.5,65,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,85,0,12.5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"4816",438,5,1,"wet","none",2016,52.5,0,0,0,0,0,120,NA,0,220,47.5,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",2.5,12.5,0,0,0,2.5,0,35,0,85,0,0,35,0,0,0,0,0,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4817",438,5,1,"wet","none",2017,47.5,0,0,0,NA,12.5,2.5,NA,0,132.5,47.5,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"4818",438,5,1,"wet","none",2018,67.5,25,0,0,0,0,12.5,NA,0,105,25,NA,1,"C","wet","2","WAPS+annuals","none","spring clipping",65,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4819",439,5,1,"wet","none",2008,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,1,"C","wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4820",439,5,1,"wet","none",2009,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,1,"C","wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4821",439,5,1,"wet","none",2010,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,"C","wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4822",439,5,1,"wet","none",2011,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,"C","wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4823",439,5,1,"wet","none",2012,0,0,NA,0,NA,0,0,NA,0,77.5,77.5,0,1,"C","wet","30","Poasecunda","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4824",439,5,1,"wet","none",2013,25,0,NA,0,NA,95,0,NA,55,80,0,0,1,"C","wet","30","Poasecunda","none","none",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"4825",439,5,1,"wet","none",2014,25,0,NA,0,NA,75,0,NA,35,60,0,35,1,"C","wet","30","Poasecunda","none","none",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4826",439,5,1,"wet","none",2015,87.5,0,0,0,NA,0,25,35,0,147.5,0,NA,1,"C","wet","30","Poasecunda","none","none",85,2.5,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
"4827",439,5,1,"wet","none",2016,65,25,0,0,0,65,25,NA,0,242.5,25,NA,1,"C","wet","30","Poasecunda","none","none",65,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"4828",439,5,1,"wet","none",2017,52.5,0,0,0,NA,85,0,NA,0,132.5,25,NA,1,"C","wet","30","Poasecunda","none","none",2.5,12.5,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"4829",439,5,1,"wet","none",2018,60,0,0,0,0,0,0,NA,0,107.5,47.5,NA,1,"C","wet","30","Poasecunda","none","none",12.5,12.5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4830",440,5,1,"wet","none",2008,0,0,NA,0,NA,0,95,NA,NA,95,0,NA,1,"C","wet","33a","Lupinusbicolor","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4831",440,5,1,"wet","none",2009,0,0,NA,0,NA,0,35,NA,NA,35,0,NA,1,"C","wet","33a","Lupinusbicolor","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4832",440,5,1,"wet","none",2010,0,0,NA,0,NA,0,12.5,NA,75,87.5,0,75,1,"C","wet","33a","Lupinusbicolor","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4833",440,5,1,"wet","none",2011,0,0,NA,0,NA,0,0,NA,0,0,0,0,1,"C","wet","33a","Lupinusbicolor","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4834",440,5,1,"wet","none",2012,2.5,0,NA,0,NA,0,0,NA,0,27.5,25,0,1,"C","wet","33a","Lupinusbicolor","none","none",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4835",440,5,1,"wet","none",2013,2.5,0,NA,0,NA,95,0,NA,55,57.5,0,0,1,"C","wet","33a","Lupinusbicolor","none","none",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"4836",440,5,1,"wet","none",2014,75,0,NA,0,NA,75,0,NA,0,75,0,0,1,"C","wet","33a","Lupinusbicolor","none","none",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
