Plot #,Block,Sub-block,H2O,Sp comp,Fertilization,Clipping,08 Avena,08 Lolium,08 Bromus h,08 Trifolium,08 Aegilops,08 Taeniatherum,08 Bromus c,08 Elymus,08 Leymus,08 Nassella,08 Poa,08 Vulpia,08 Lotus,08 Lupinus,08 Centaurea,08 Litter,08 bare,08 disturbance,08 annual,08 waps,08 natives,08 total,09Avena,09Lolium,09Bromus h,09Trifolium,09Aegilops,09Taeniatherum,09Bromus c,09Elymus,09Leymus,09Nassella,09Poa,09Vulpia,09Lotus,09Lupinus,09Centaurea,09Litter,09bare,09disturbance,09annual,09waps,09native,09 total,10Avena,10Lolium,10Bromus h,10Trifolium,10Aegilops,10Taeniatherum,10Bromus c,10Elymus,10Leymus,10Nassella,10Poa,10Vulpia,10Lotus,10Lupinus,10Centaurea,10Bromusdiandrus,10Lactucaserriola,10Vicia,10Hordeum sp.,10Epilobiumbrachyantherum,10Helann,10capbur,10conarv,10weeds,10phalaris sp.,10unk. Thistle,10Litter,10bare,10disturbance,10 annuals,10 waps,10 natives,10 other weeds,10 total,11Avena,11Lolium,11Bromus h,11Trifolium,11Aegilops,11Taeniatherum,11Bromus c,11Elymus,11Leymus,11Nassella,11Poa,11Vulpia,11Lotus,11Lupinus,11Centaurea,11Bromusdiandrus,11weeds,11Litter,11bare,11disturbance,11vetch,11annuals,11 waps,11 natives,11 other weeds,11 total,12Avena,12Lolium,12Bromus h,12Trifolium,12Aegilops,12Taeniatherum,12Bromus c,12Elymus,12Leymus,12Nassella,12Poa,12Vulpia,12Lotus,12Lupinus,12Centaurea,12Bromusdiandrus,12weeds,12hordeum,12amsinckia,12orchard grass,12vetch,12Litter,12bare,12disturbance,12 annuals,12 waps,12 natives,12 other weeds,12 total,13Avena,13Lolium,13Bromus h,13Trifolium,13Aegilops,13Taeniatherum,13Bromus c,13Elymus,13Leymus,13Nassella,13Poa,13Vulpia,13Lotus,13Lupinus,13Centaurea,13Bromusdiandrus,13weeds,13Litter,13bare,13disturbance,13vetch,13amsinckia,13annuals,13 waps,13 natives,13 other weeds,13 total,14Avena,14Lolium,14Bromus h,14Trifolium,14Aegilops,14Taeniatherum,14Bromus c,14Elymus,14Leymus,14Nassella,14Poa,14Vulpia,14Lotus,14Lupinus,14Centaurea,14Bromusdiandrus,14weeds,14Litter,14bare,14disturbance,14vetch,14annual,14 waps,14 natives,14 other weeds,14 total,15Avena,15Lolium,15Bromus h,15Trifolium,15Aegilops,15Taeniatherum,15Bromus c,15Elymus,15Leymus,15Nassella,15poa,15Vulpia,15Lotus,15Lupinus,15Centaurea,15Bromusdiandrus,15bindweed,15hordeum,15Litter,15bare,15disturbance,15vetch,15Erodium moschatum,15Senecio,15Conyza,15Geranium,15redmaid,15Melilotus,15Galium,15other weeds,15AG- big,15AG-small,15grass,15Lactuca (broadleaf with spines down back vein),15bunchgrass,15amsinckia,15milk thistle,15helianthus,15capsella,15hordeum marinum (more like mh0,15big leaf dandelion (leaf looks like mustard),15dead grass (not senesced litter),15Veronica,15mustard,15tarweed,15orchard grass,15thistle,15bromus madritensis,15gumplant,15annual,15 an forbs,15 total annual exotic,15 waps,15 yst + waps,15 native grass,15 native forb,15 total native,15 weeds,15 total
662,7,1,control,WAPS + annuals,high fert,spring clipping,55,12.5,12.5,12.5,2.5,45,0,0,0,0,0,0,0,0,0,0,0,0,92.5,47.5,0,140,12.5,2.5,0,25,2.5,75,0,0,0,0,0,0,0,0,0,0,0,0,40,77.5,0,117.5,2.5,0,0,75,12.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,87.5,0,0,165,0,0,0,0,2.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.5,0,0,97.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,2.5,2.5,0,35,40,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,5,12.50,0.00,0.00,2.50,12.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,12.50,2.50,15.00,15.00,15.00,0.00,0.00,0.00,12.50,42.50
663,7,1,control,WAPS + annuals,none,fall clipping,45,55,25,35,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,160,5,0,165,35,2.5,2.5,0,12.5,2.5,0,0,0,0,0,0,0,0,0,35,0,0,40,15,0,55,12.5,2.5,2.5,35,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,80,0,0,132.5,12.5,0,12.5,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,125,2.5,0,0,0,25,65,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,90,2.5,0,95,12.5,0,0,0,2.5,55,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,57.5,12.5,12.5,95,45,0,0,0,0,0,0,12.5,2.5,0,0,0,2.5,0,0,0,0,95,0,0,0,45,0,17.5,0,62.5,35.00,0.00,0.00,12.50,12.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,55.00,12.50,0.00,0.00,0.00,0.00,0.00,45.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,35.00,12.50,47.50,12.50,12.50,2.50,12.50,15.00,35.00,110.00
664,7,1,control,natives +WAPS + annuals,high fert,spring clipping,25,35,2.5,2.5,2.5,55,0,0,0,0,0,0,0,0,0,0,0,0,65,57.5,0,122.5,2.5,2.5,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,5,77.5,0,82.5,2.5,12.5,0,25,25,75,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,100,12.5,0,152.5,0,0,0,0,12.5,95,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,2.5,0,110,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,15,0,0,17.5,0,0,0,0,0,0,0,25,0,12.5,0,0,12.5,0,0,0,0,0,75,0,0,0,0,50,0,50,0.00,0.00,0.00,2.50,12.50,0.00,0.00,12.50,0.00,25.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,35.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,12.50,12.50,50.00,0.00,50.00,47.50,112.50
665,7,1,control,WAPS,none,fall clipping,0,0,0,0,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,130,0,0,0,0,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,90,0,0,90,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,2.5,0,0,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2.5,37.5,0,0,40,0,0,0,0,12.5,45,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,57.5,0,25,82.5,0,0,0,0,12.5,2.5,0,2.5,0,0,0,0,45,0,0,0,12.5,0,0,0,85,0,15,47.5,97.5,160,2.50,0.00,12.50,0.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,85.00,85.00,0.00,0.00,0.00,12.50,112.50
666,7,2,control-2nd,WAPS + annuals,high fert,none,35,75,25,12.5,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,147.5,15,0,162.5,45,2.5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,47.5,65,0,112.5,0,12.5,12.5,0,2.5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,25,77.5,0,0,102.5,0,2.5,2.5,0,2.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97.5,0,0,102.5,0,0,0,0,0,75,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,75,12.5,0,100,12.5,0,12.5,0,0,55,0,2.5,35,0,0,0,0,0,0,12.5,0,0,0,0,0,0,25,55,37.5,12.5,130,35,0,0,0,0,2.5,0,0,45,0,0,0,0,0,0,12.5,0,0,0,0,0,47.5,2.5,45,0,95,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,12.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,15.00,75.00,0.00,0.00,65.00,0.00,65.00,75.00,215.00
667,7,2,control-2nd,Taeniatherum caput-medusae,none,none,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,85,0,0,85,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,75,0,0,0,25,0,2.5,27.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,55,25,0,0,0,12.5,12.5,0,25,50,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,85,2.5,2.5,0,97.5,102.5,12.50,0.00,2.50,0.00,0.00,12.50,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,55.00,25.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,27.50,0.00,27.50,12.50,12.50,25.00,0.00,25.00,140.00,205.00
668,7,2,control-2nd,natives +WAPS + annuals,none,none,35,45,35,12.5,2.5,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,127.5,5,12.5,145,35,12.5,0,0,2.5,25,12.5,2.5,0,0,0,0,0,0,0,0,0,0,47.5,27.5,15,90,0,0,25,0,2.5,35,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,25,37.5,15,0,77.5,0,2.5,12.5,0,0,85,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,85,12.5,0,112.5,0,0,0,0,0,25,0,2.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,25,2.5,12.5,40,2.5,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,12.5,0,0,0,85,0,5,0,2.5,97.5,105,2.5,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,25,0,0,0,85,2.5,0,15,110,127.5,25.00,0.00,12.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,65.00,0.00,35.00,0.00,0.00,12.50,12.50,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.50,12.50,150.00,0.00,0.00,2.50,0.00,2.50,25.00,177.50
669,7,2,control-2nd,Nassella pulchra,none,none,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,12.5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,12.5,0,95,0,107.5,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,75,0,75,2.5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2.5,0,0,0,85,0,2.5,0,25,87.5,115,2.5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,95,0,0,0,2.5,0,35,0,37.5,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,35.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,28.50,12.50,41.00,0.00,0.00,25.00,0.00,25.00,60.00,126.00
670,7,2,control-2nd,Bromus carinatus,none,none,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,65,0,0,0,0,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,25,0,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,12.5,35,47.5,2.5,12.5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,15,0,35,12.5,62.5,35,2.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,82.5,0,0,12.5,95,12.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,95,0,0,85,12.5,0,2.5,85,100,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,75.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,12.50,97.50,0.00,0.00,2.50,0.00,2.50,2.50,102.50
671,7,2,control-2nd,natives +WAPS + annuals,none,spring clipping,25,25,12.5,12.5,25,55,0,0,0,0,0,0,0,12.5,0,0,0,0,75,80,12.5,167.5,2.5,0,0,0,2.5,65,0,0,0,0,0,0,0,0,0,0,0,0,2.5,67.5,0,70,12.5,0,2.5,75,0,85,2.5,0,0,0,0,2.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,85,30,0,205,2.5,12.5,2.5,0,2.5,85,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,87.5,2.5,0,107.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,5,0,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2.5,5,0,25,32.5,0,0,0,0,0,0,0,2.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,75,0,0,27.5,75,102.5,12.50,0.00,2.50,75.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,35.00,0.00,12.50,45.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.50,132.50,150.00,0.00,0.00,35.00,0.00,35.00,35.00,220.00
672,7,2,control-2nd,Natives,none,none,0,0,0,0,0,0,85,0,0,0,0,35,0,12.5,0,0,0,0,0,0,132.5,132.5,0,0,0,0,0,0,12.5,75,0,0,0,2.5,0,2.5,0,0,0,0,0,0,92.5,92.5,0,0,0,0,0,0,12.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,57.5,0,57.5,2.5,0,2.5,0,0,12.5,2.5,55,0,0,0,2.5,0,0,0,0,0,0,0,0,0,5,12.5,60,0,77.5,12.5,0,0,0,0,0,12.5,2.5,0,12.5,0,2.5,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,30,12.5,55,2.5,0,12.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,95,0,15,0,5,95,115,25,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,85,25,0,25,85,135,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,12.50,35.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.50,47.50,145.00,0.00,0.00,0.00,2.50,2.50,15.00,162.50
673,7,2,control-2nd,Leymus triticoides,none,none,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,75,0,75,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,2.5,2.5,12.5,0,0,0,0,0,45,0,0,0,0,0,0,12.5,0,0,0,0,0,0,17.5,0,45,12.5,75,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,75,0,0,35,75,110,45.00,0.00,2.50,0.00,0.00,0.00,2.50,0.00,55.00,0.00,0.00,0.00,12.50,0.00,0.00,35.00,0.00,0.00,95.00,35.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.50,2.50,85.00,0.00,0.00,57.50,0.00,57.50,2.50,145.00
674,7,2,control-2nd,Aegilops triuncialis,none,none,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,75,0,0,75,0,0,12.5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,75,0,0,87.5,0,2.5,2.5,0,2.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57.5,0,0,62.5,0,0,0,0,2.5,55,0,2.5,12.5,0,0,0,0,0,0,0,2.5,0,0,0,45,0,0,57.5,15,47.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,12.50,0.00,2.50,0.00,12.50,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,27.50,0.00,27.50,12.50,12.50,2.50,0.00,2.50,175.00,217.50
675,7,2,control-2nd,WAPS,none,none,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,110,0,0,0,0,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,12.5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,0,0,107.5,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,35,0,0,35,2.5,0,0,0,12.5,75,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12.5,0,2.5,87.5,0,37.5,127.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,95,12.5,0,0,107.5,120,75.00,0.00,0.00,0.00,2.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,0.00,0.00,0.00,0.00,0.00,45.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,15.00,15.00,0.00,0.00,0.00,5.00,120.00
676,7,2,control-2nd,WAPS + annuals,none,fall clipping,35,75,25,15,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,150,15,0,165,25,12.5,0,0,25,35,0,0,0,0,0,0,0,0,0,35,0,0,37.5,60,0,97.5,25,0,12.5,25,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,120,0,0,182.5,2.5,0,0,0,35,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,120,0,0,122.5,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,65,0,0,65,2.5,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,95,0,0,0,130,130,2.50,0.00,0.00,25.00,65.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,55.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,80.00,85.00,65.00,65.00,2.50,0.00,2.50,35.00,187.50
677,7,2,control-2nd,Vulpia microstachys,none,none,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,75,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,95,0,0,0,0,0,0,25,95,120,0,2.5,0,0,0,65,0,2.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,65,15,0,82.5,0,0,25,0,0,35,0,12.5,0,2.5,0,0,0,0,0,2.5,0,0,0,0,35,0,25,35,15,37.5,112.5,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,25,0,95,0,0,85,25,0,25,85,135,2.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,95.00,12.50,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.50,0.00,77.50,0.00,0.00,25.00,0.00,25.00,2.50,105.00
678,7,2,control-2nd,WAPS + natives,none,none,0,0,0,0,35,45,45,0,0,0,0,25,0,65,0,0,0,0,0,80,135,215,0,0,0,0,12.5,12.5,12.5,25,0,0,0,0,0,2.5,0,45,0,0,0,25,40,65,0,0,0,0,2.5,55,12.5,25,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,57.5,40,0,97.5,0,0,0,0,2.5,45,2.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,37.5,0,85,0,0,0,0,0,0,2.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,27.5,0,27.5,2.5,0,2.5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,65,0,5,0,25,65,95,2.5,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,12.5,85,0,0,85,2.5,0,15,97.5,115,45.00,0.00,0.00,0.00,2.50,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,45.00,0.00,45.00,2.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,47.50,92.50,2.50,2.50,12.50,0.00,12.50,12.50,120.00
679,7,2,control-2nd,Bare,none,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,95,95,0,12.5,12.5,0,0,25,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,2.5,0,52.5,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,12.5,12.5,85,110,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,25,95,0,0,65,0,0,5,90,95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,95.00,85.00,0.00,45.00,75.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,120.00,122.50,0.00,0.00,0.00,2.50,2.50,12.50,137.50
